,horizon,date_origin,date_target,target,stl_lag_1,stl_lag_2,stl_lag_3,stl_lag_4,stl_lag_5,stl_lag_6,stl_lag_7,stl_lag_8,stl_lag_9,stl_lag_10,stl_lag_11,stl_lag_12,stl_lag_13,arima_lag_1,arima_lag_2,arima_lag_3,arima_lag_4,arima_lag_5,arima_lag_6,arima_lag_7,arima_lag_8,arima_lag_9,arima_lag_10,arima_lag_11,arima_lag_12,arima_lag_13
0,1,2014-02-01,2014-02-02,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336,152.375,288.4166666666667,162.25,47.20833333333334,10.25,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336,152.375,288.4166666666667,162.25,47.20833333333334,10.25
1,2,2014-02-01,2014-02-03,7.125,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336,152.375,288.4166666666667,162.25,47.20833333333334,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336,152.375,288.4166666666667,162.25,47.20833333333334
2,3,2014-02-01,2014-02-04,29.95833333333333,84.96229375824076,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336,152.375,288.4166666666667,162.25,69.84533043938252,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336,152.375,288.4166666666667,162.25
3,4,2014-02-01,2014-02-05,103.83333333333331,76.25520333918965,84.96229375824076,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336,152.375,288.4166666666667,82.97042542929539,69.84533043938252,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336,152.375,288.4166666666667
4,5,2014-02-01,2014-02-06,143.25,57.391860593116874,76.25520333918965,84.96229375824076,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336,152.375,87.752285923315,82.97042542929539,69.84533043938252,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336,152.375
5,6,2014-02-01,2014-02-07,102.875,75.13268567722159,57.391860593116874,76.25520333918965,84.96229375824076,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336,89.98303687582327,87.752285923315,82.97042542929539,69.84533043938252,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,33.708333333333336
6,7,2014-02-01,2014-02-08,56.0,59.19642684623753,75.13268567722159,57.391860593116874,76.25520333918965,84.96229375824076,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0,91.63361361360991,89.98303687582327,87.752285923315,82.97042542929539,69.84533043938252,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,59.0
0,1,2014-02-08,2014-02-09,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,96.16666666666669
1,2,2014-02-08,2014-02-10,26.20833333333333,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,46.58333333333334
2,3,2014-02-08,2014-02-11,131.25,38.855633576707845,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666,51.58021995582932,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,149.29166666666666
3,4,2014-02-08,2014-02-12,145.58333333333334,39.70859822652271,38.855633576707845,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333,83.12030788069332,51.58021995582932,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334,166.20833333333334,71.33333333333333
4,5,2014-02-08,2014-02-13,210.95833333333331,105.60376048408648,39.70859822652271,38.855633576707845,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334,166.20833333333334,98.35699661289723,83.12030788069332,51.58021995582932,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334,166.20833333333334
5,6,2014-02-08,2014-02-14,299.6666666666667,125.65073283954695,105.60376048408648,39.70859822652271,38.855633576707845,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334,104.6459871266355,98.35699661289723,83.12030788069332,51.58021995582932,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,155.08333333333334
6,7,2014-02-08,2014-02-15,363.79166666666674,88.45808507826837,125.65073283954695,105.60376048408648,39.70859822652271,38.855633576707845,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667,107.97169919988968,104.6459871266355,98.35699661289723,83.12030788069332,51.58021995582932,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,68.91666666666667
0,1,2014-02-15,2014-02-16,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,7.125
1,2,2014-02-15,2014-02-17,75.79166666666667,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0,102.875,143.25,103.83333333333331,29.95833333333333
2,3,2014-02-15,2014-02-18,70.5,92.43169391676831,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0,102.875,143.25,103.83333333333331,177.3373986085996,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0,102.875,143.25,103.83333333333331
3,4,2014-02-15,2014-02-19,79.83333333333333,83.59161274691574,92.43169391676831,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0,102.875,143.25,139.54574874425074,177.3373986085996,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0,102.875,143.25
4,5,2014-02-15,2014-02-20,268.3958333333333,164.53277864180413,83.59161274691574,92.43169391676831,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0,102.875,130.71844818213668,139.54574874425074,177.3373986085996,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0,102.875
5,6,2014-02-15,2014-02-21,330.4166666666667,188.86977933765536,164.53277864180413,83.59161274691574,92.43169391676831,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0,132.03932942204324,130.71844818213668,139.54574874425074,177.3373986085996,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,56.0
6,7,2014-02-15,2014-02-22,335.5416666666667,200.76927929969187,188.86977933765536,164.53277864180413,83.59161274691574,92.43169391676831,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336,134.97398212573628,132.03932942204324,130.71844818213668,139.54574874425074,177.3373986085996,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,13.458333333333336
0,1,2014-02-22,2014-02-23,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,26.20833333333333
1,2,2014-02-22,2014-02-24,352.58333333333326,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,131.25
2,3,2014-02-22,2014-02-25,449.75,133.66225673023476,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334,209.28509352989244,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,145.58333333333334
3,4,2014-02-22,2014-02-26,386.41666666666674,78.06381073063196,133.66225673023476,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331,161.6328464041622,209.28509352989244,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674,299.6666666666667,210.95833333333331
4,5,2014-02-22,2014-02-27,20.375,121.96535558687796,78.06381073063196,133.66225673023476,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674,299.6666666666667,144.64455534956645,161.6328464041622,209.28509352989244,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674,299.6666666666667
5,6,2014-02-22,2014-02-28,102.66666666666669,123.11787510404535,121.96535558687796,78.06381073063196,133.66225673023476,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674,140.5897741256218,144.64455534956645,161.6328464041622,209.28509352989244,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,363.79166666666674
6,7,2014-02-22,2014-03-01,83.125,117.02039233517493,123.11787510404535,121.96535558687796,78.06381073063196,133.66225673023476,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333,139.52866796555693,140.5897741256218,144.64455534956645,161.6328464041622,209.28509352989244,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,264.8333333333333
0,1,2014-03-01,2014-03-02,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,75.79166666666667
1,2,2014-03-01,2014-03-03,243.54166666666663,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,70.5
2,3,2014-03-01,2014-03-04,49.29166666666666,97.26122281231508,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333,160.38384647050827,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,79.83333333333333
3,4,2014-03-01,2014-03-05,24.875,54.18466488952636,97.26122281231508,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667,330.4166666666667,268.3958333333333,144.81628216762257,160.38384647050827,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667,330.4166666666667,268.3958333333333
4,5,2014-03-01,2014-03-06,20.375,88.91799949007435,54.18466488952636,97.26122281231508,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667,330.4166666666667,133.02699991068374,144.81628216762257,160.38384647050827,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667,330.4166666666667
5,6,2014-03-01,2014-03-07,61.5,74.56539824562066,88.91799949007435,54.18466488952636,97.26122281231508,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667,125.69331134082076,133.02699991068374,144.81628216762257,160.38384647050827,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,335.5416666666667
6,7,2014-03-01,2014-03-08,175.75,85.2362336736678,74.56539824562066,88.91799949007435,54.18466488952636,97.26122281231508,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375,120.54118652953198,125.69331134082076,133.02699991068374,144.81628216762257,160.38384647050827,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,294.9375
0,1,2014-03-08,2014-03-09,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,352.58333333333326
1,2,2014-03-08,2014-03-10,108.5,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125,102.66666666666669,20.375,386.41666666666674,449.75
2,3,2014-03-08,2014-03-11,195.79166666666663,74.64323492340927,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125,102.66666666666669,20.375,386.41666666666674,101.923159772157,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125,102.66666666666669,20.375,386.41666666666674
3,4,2014-03-08,2014-03-12,19.166666666666668,104.22351238795633,74.64323492340927,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125,102.66666666666669,20.375,97.50493447923753,101.923159772157,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125,102.66666666666669,20.375
4,5,2014-03-08,2014-03-13,22.25,95.82461415500873,104.22351238795633,74.64323492340927,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125,102.66666666666669,95.67980887169757,97.50493447923753,101.923159772157,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125,102.66666666666669
5,6,2014-03-08,2014-03-14,24.875,44.69655377080844,95.82461415500873,104.22351238795633,74.64323492340927,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125,93.56856468422558,95.67980887169757,97.50493447923753,101.923159772157,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,83.125
6,7,2014-03-08,2014-03-15,114.58333333333331,41.94455011612559,44.69655377080844,95.82461415500873,104.22351238795633,74.64323492340927,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125,91.07837033769084,93.56856468422558,95.67980887169757,97.50493447923753,101.923159772157,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,162.125
0,1,2014-03-15,2014-03-16,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75,61.5,20.375,24.875,49.29166666666666,243.54166666666663
1,2,2014-03-15,2014-03-17,85.83333333333333,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75,61.5,20.375,24.875,49.29166666666666,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75,61.5,20.375,24.875,49.29166666666666
2,3,2014-03-15,2014-03-18,40.41666666666666,190.07390155380466,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75,61.5,20.375,24.875,102.96871332471747,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75,61.5,20.375,24.875
3,4,2014-03-15,2014-03-19,58.66666666666666,85.02491370552544,190.07390155380466,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75,61.5,20.375,89.1293791127598,102.96871332471747,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75,61.5,20.375
4,5,2014-03-15,2014-03-20,10.166666666666666,86.24655476666236,85.02491370552544,190.07390155380466,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75,61.5,83.14558552222095,89.1293791127598,102.96871332471747,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75,61.5
5,6,2014-03-15,2014-03-21,28.35416666666667,58.98087816240251,86.24655476666236,85.02491370552544,190.07390155380466,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75,81.40959564367552,83.14558552222095,89.1293791127598,102.96871332471747,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,175.75
6,7,2014-03-15,2014-03-22,66.125,139.40134227489904,58.98087816240251,86.24655476666236,85.02491370552544,190.07390155380466,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75,81.27311367842803,81.40959564367552,83.14558552222095,89.1293791127598,102.96871332471747,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,119.75
0,1,2014-03-22,2014-03-23,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,108.5
1,2,2014-03-22,2014-03-24,245.70833333333331,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,195.79166666666663
2,3,2014-03-22,2014-03-25,224.20833333333331,8.396178581611693,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668,132.85630907818114,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331,24.875,22.25,19.166666666666668
3,4,2014-03-22,2014-03-26,317.875,56.56304305484528,8.396178581611693,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331,24.875,22.25,102.7195892685902,132.85630907818114,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331,24.875,22.25
4,5,2014-03-22,2014-03-27,257.4166666666667,96.9590698081308,56.56304305484528,8.396178581611693,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331,24.875,88.40192107645565,102.7195892685902,132.85630907818114,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331,24.875
5,6,2014-03-22,2014-03-28,151.45833333333334,65.28739042139037,96.9590698081308,56.56304305484528,8.396178581611693,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331,84.66706720773594,88.40192107645565,102.7195892685902,132.85630907818114,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,114.58333333333331
6,7,2014-03-22,2014-03-29,38.79166666666666,80.74070993799629,65.28739042139037,96.9590698081308,56.56304305484528,8.396178581611693,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669,85.05875929944227,84.66706720773594,88.40192107645565,102.7195892685902,132.85630907818114,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,122.29166666666669
0,1,2014-03-29,2014-03-30,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,85.83333333333333
1,2,2014-03-29,2014-03-31,155.29166666666666,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,40.41666666666666
2,3,2014-03-29,2014-04-01,130.29166666666666,59.531954814129584,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666,65.06063823797432,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125,28.35416666666667,10.166666666666666,58.66666666666666
3,4,2014-03-29,2014-04-02,105.45833333333331,48.130478233510196,59.531954814129584,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125,28.35416666666667,10.166666666666666,85.13845852312892,65.06063823797432,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125,28.35416666666667,10.166666666666666
4,5,2014-03-29,2014-04-03,23.375,84.68212484543199,48.130478233510196,59.531954814129584,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125,28.35416666666667,92.79403277613436,85.13845852312892,65.06063823797432,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125,28.35416666666667
5,6,2014-03-29,2014-04-04,32.291666666666664,86.18151478036377,84.68212484543199,48.130478233510196,59.531954814129584,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125,94.14414804097589,92.79403277613436,85.13845852312892,65.06063823797432,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,66.125
6,7,2014-03-29,2014-04-05,26.5,96.24340426343086,86.18151478036377,84.68212484543199,48.130478233510196,59.531954814129584,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666,93.3285321009253,94.14414804097589,92.79403277613436,85.13845852312892,65.06063823797432,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,158.66666666666666
0,1,2014-04-05,2014-04-06,57.79166666666666,26.5,32.291666666666664,23.375,105.45833333333331,130.29166666666666,155.29166666666666,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331,26.5,32.291666666666664,23.375,105.45833333333331,130.29166666666666,155.29166666666666,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,245.70833333333331
1,2,2014-04-05,2014-04-07,99.95833333333331,57.79166666666666,26.5,32.291666666666664,23.375,105.45833333333331,130.29166666666666,155.29166666666666,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331,57.79166666666666,26.5,32.291666666666664,23.375,105.45833333333331,130.29166666666666,155.29166666666666,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,224.20833333333331
2,3,2014-04-05,2014-04-08,168.04166666666666,64.27884452470107,57.79166666666666,26.5,32.291666666666664,23.375,105.45833333333331,130.29166666666666,155.29166666666666,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875,77.99546513563426,57.79166666666666,26.5,32.291666666666664,23.375,105.45833333333331,130.29166666666666,155.29166666666666,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,317.875
3,4,2014-04-05,2014-04-09,146.58333333333334,47.14246890697739,64.27884452470107,57.79166666666666,26.5,32.291666666666664,23.375,105.45833333333331,130.29166666666666,155.29166666666666,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667,84.97138510916487,77.99546513563426,57.79166666666666,26.5,32.291666666666664,23.375,105.45833333333331,130.29166666666666,155.29166666666666,34.291666666666664,38.79166666666666,151.45833333333334,257.4166666666667
4,5,2014-04-05,2014-04-10,85.10416666666667,33.18277715225087,47.14246890697739,64.27884452470107,57.79166666666666,26.5,32.291666666666664,23.375,105.45833333333331,130.29166666666666,155.29166666666666,34.291666666666664,38.79166666666666,151.45833333333334,85.30928435732024,84.97138510916487,77.99546513563426,57.79166666666666,26.5,32.291666666666664,23.375,105.45833333333331,130.29166666666666,155.29166666666666,34.291666666666664,38.79166666666666,151.45833333333334
