,wind_dir,year,month,season,pm25,dew_point,humidity,pressure,temp,wind_speed,precipitation,cum_precipitation
2013-04-26,SE,2013,4,1,72.41666666666667,-1.5,30.541666666666668,1009.9583333333334,16.458333333333332,13.072083333333333,0.0,0.0
2013-04-27,SE,2013,4,1,72.70833333333333,1.2083333333333333,34.625,1010.2916666666666,17.708333333333332,22.08541666666667,0.0,0.0
2013-04-28,SE,2013,4,1,71.70833333333333,3.0416666666666665,45.75,1010.0,15.875,12.419999999999995,0.0,0.0
2013-04-29,NW,2013,4,1,30.041666666666668,-9.25,16.708333333333332,1011.625,21.208333333333332,35.07708333333334,0.0,0.0
2013-04-30,NE,2013,4,1,21.416666666666668,-9.791666666666666,12.916666666666666,1013.5833333333334,20.708333333333332,11.567916666666662,0.0,0.0
2013-05-01,SE,2013,5,1,45.708333333333336,-0.7916666666666666,33.416666666666664,1015.0416666666666,17.166666666666668,10.279583333333333,0.0,0.0
2013-05-02,SE,2013,5,1,82.91666666666667,3.625,38.666666666666664,1012.0,18.333333333333332,30.285,0.0,0.0
2013-05-03,SE,2013,5,1,64.125,6.916666666666667,52.791666666666664,1016.3333333333334,17.25,9.849583333333333,0.004166666666666667,0.1
2013-05-04,SE,2013,5,1,86.625,5.708333333333333,46.125,1016.2916666666666,18.875,31.30458333333333,0.0,0.0
2013-05-05,SE,2013,5,1,186.29166666666666,11.041666666666666,56.25,1015.9166666666666,20.416666666666668,15.452499999999995,0.0,0.0
2013-05-06,SE,2013,5,1,214.29166666666666,12.833333333333334,59.5,1014.0416666666666,22.666666666666668,7.222083333333333,0.0,0.0
2013-05-07,SE,2013,5,1,178.95833333333334,13.166666666666666,57.041666666666664,1014.7083333333334,22.791666666666668,13.334583333333333,0.0,0.0
2013-05-08,SE,2013,5,1,124.29166666666667,11.041666666666666,53.958333333333336,1013.6666666666666,20.625,25.667083333333327,0.0,0.0
2013-05-09,SE,2013,5,1,49.708333333333336,11.625,68.125,1009.7083333333334,17.541666666666668,19.13375,0.0,0.0
2013-05-10,NW,2013,5,1,48.75,2.6666666666666665,44.041666666666664,1001.3333333333334,21.375,7.9875,0.0,0.0
2013-05-11,NW,2013,5,1,53.208333333333336,-1.2083333333333333,31.25,995.0416666666666,22.833333333333332,17.9525,0.0,0.0
2013-05-12,SE,2013,5,1,48.916666666666664,-4.833333333333333,18.666666666666668,999.5416666666666,21.875,7.542916666666667,0.0,0.0
2013-05-13,SE,2013,5,1,104.5,6.166666666666667,42.291666666666664,1001.9583333333334,20.333333333333332,6.872916666666665,0.0,0.0
2013-05-14,NW,2013,5,1,62.833333333333336,1.25,26.25,1007.375,24.5,20.060833333333328,0.0,0.0
2013-05-15,SE,2013,5,1,67.5,6.416666666666667,39.041666666666664,1015.5833333333334,21.75,11.213333333333333,0.0,0.0
2013-05-16,SE,2013,5,1,68.75,9.25,49.5,1016.5833333333334,20.75,17.767500000000002,0.0,0.0
2013-05-17,SE,2013,5,1,109.95588235294116,12.25,60.0,1011.6666666666666,20.291666666666668,13.578333333333333,0.0,0.0
2013-05-18,SE,2013,5,1,100.87745098039215,13.666666666666666,64.83333333333333,1006.2083333333334,20.625,33.37833333333333,0.0,0.0
2013-05-19,SE,2013,5,1,54.5,2.25,46.291666666666664,1000.375,20.291666666666668,33.62,0.0,0.0
2013-05-20,SE,2013,5,1,48.625,-2.75,22.208333333333332,1000.5,21.583333333333332,33.13666666666667,0.0,0.0
2013-05-21,SE,2013,5,1,101.54166666666667,9.25,42.125,998.7916666666666,22.875,24.62458333333333,0.0,0.0
2013-05-22,SE,2013,5,1,62.708333333333336,7.291666666666667,39.083333333333336,1009.875,22.916666666666668,19.440416666666668,0.0,0.0
2013-05-23,SE,2013,5,1,87.08333333333333,10.166666666666666,47.458333333333336,1009.9166666666666,22.416666666666668,7.375,0.0,0.0
2013-05-24,NE,2013,5,1,115.54166666666667,14.166666666666666,60.166666666666664,1011.3333333333334,23.25,6.722083333333333,0.004166666666666667,0.1
2013-05-25,SE,2013,5,1,63.833333333333336,12.791666666666666,52.708333333333336,1010.3333333333334,24.083333333333332,10.91125,0.0,0.0
2013-05-26,SE,2013,5,1,103.45833333333333,16.875,78.20833333333333,1008.4166666666666,20.791666666666668,14.264166666666668,0.07083333333333335,1.4
2013-05-27,NW,2013,5,1,76.54166666666667,15.541666666666666,77.29166666666667,1007.5,19.75,4.545000000000003,0.004166666666666667,0.1
2013-05-28,SE,2013,5,1,82.375,15.791666666666666,74.75,1004.9583333333334,20.583333333333332,12.182500000000005,0.020833333333333332,0.4
2013-05-29,NW,2013,5,1,20.416666666666668,-1.0416666666666667,19.375,1008.5416666666666,25.458333333333332,63.88333333333333,0.0,0.0
2013-05-30,SE,2013,5,1,59.375,5.458333333333333,34.291666666666664,1005.7916666666666,25.916666666666668,22.927083333333332,0.0,0.0
2013-05-31,SE,2013,5,1,91.625,13.125,48.208333333333336,1002.3333333333334,25.208333333333332,38.481249999999996,0.0,0.0
2013-06-01,SE,2013,6,2,73.16666666666667,7.458333333333333,41.375,1005.9166666666666,25.041666666666668,4.488333333333333,0.0,0.0
2013-06-02,SE,2013,6,2,155.70833333333334,15.583333333333334,66.91666666666667,1004.7916666666666,22.0,19.37333333333333,0.0,0.0
2013-06-03,cv,2013,6,2,131.79166666666666,12.125,51.916666666666664,1004.4583333333334,25.916666666666668,3.8175000000000003,0.0,0.0
2013-06-04,SE,2013,6,2,129.875,15.958333333333334,73.54166666666667,1011.3333333333334,20.958333333333332,14.028750000000002,0.44166666666666665,10.6
2013-06-05,SE,2013,6,2,146.95833333333334,17.416666666666668,91.45833333333333,1011.875,18.791666666666668,5.999583333333331,0.15833333333333335,13.9
2013-06-06,SE,2013,6,2,153.75,18.083333333333332,92.5,1010.2083333333334,19.25,4.917083333333334,0.016666666666666666,0.4
2013-06-07,cv,2013,6,2,137.16666666666666,18.833333333333332,89.16666666666667,1008.125,20.583333333333332,3.5391666666666683,0.5416666666666666,13.0
2013-06-08,cv,2013,6,2,174.79166666666666,18.791666666666668,89.66666666666667,1007.4166666666666,20.458333333333332,2.8108333333333335,0.041666666666666664,0.7
2013-06-09,NW,2013,6,2,56.75,16.916666666666668,89.25,1010.0,18.625,23.989999999999995,0.5458333333333333,12.6
2013-06-10,cv,2013,6,2,32.208333333333336,14.666666666666666,72.33333333333333,1012.3333333333334,20.375,6.05,0.012500000000000002,0.6
2013-06-11,SE,2013,6,2,61.958333333333336,15.0,69.20833333333333,1008.0416666666666,21.083333333333332,7.766666666666667,0.425,10.1
2013-06-12,SE,2013,6,2,67.95833333333333,14.0,65.16666666666667,1007.625,21.166666666666668,13.352500000000001,0.0,0.0
2013-06-13,SE,2013,6,2,107.41666666666667,15.208333333333334,60.625,1007.875,23.958333333333332,11.119583333333331,0.0,0.0
2013-06-14,SE,2013,6,2,108.16666666666667,12.958333333333334,45.041666666666664,1007.8333333333334,25.833333333333332,51.747499999999995,0.0,0.0
2013-06-15,SE,2013,6,2,125.70833333333333,15.083333333333334,53.708333333333336,1006.75,25.25,10.304583333333332,0.0,0.0
2013-06-16,SE,2013,6,2,174.45833333333334,18.541666666666668,78.04166666666667,1003.375,22.625,8.700833333333334,0.06666666666666667,1.5
2013-06-17,SE,2013,6,2,35.833333333333336,16.208333333333332,57.291666666666664,1001.4166666666666,25.708333333333332,11.67875,0.0,0.0
2013-06-18,SE,2013,6,2,53.708333333333336,15.958333333333334,51.708333333333336,997.375,27.958333333333332,13.409583333333332,0.0,0.0
2013-06-19,cv,2013,6,2,51.5,14.291666666666666,46.458333333333336,1002.125,29.125,3.2220833333333334,0.0,0.0
2013-06-20,SE,2013,6,2,87.5,16.791666666666668,53.458333333333336,1006.5,27.375,5.067916666666667,0.0,0.0
2013-06-21,SE,2013,6,2,77.58333333333333,16.791666666666668,56.958333333333336,1008.9166666666666,26.5,17.489583333333332,0.0,0.0
2013-06-22,SE,2013,6,2,59.791666666666664,18.291666666666668,80.95833333333333,1008.1666666666666,21.75,11.808749999999996,0.25416666666666665,6.1
2013-06-23,SE,2013,6,2,68.83333333333333,16.875,62.25,1003.5416666666666,25.625,7.763749999999999,0.0,0.0
2013-06-24,SE,2013,6,2,108.79166666666667,19.75,73.91666666666667,1002.0416666666666,24.916666666666668,16.33125,0.17499999999999996,4.2
2013-06-25,SE,2013,6,2,127.375,20.333333333333332,88.58333333333333,1000.25,22.291666666666668,3.3699999999999997,0.16666666666666666,3.0
2013-06-26,SE,2013,6,2,157.75,20.958333333333332,76.375,996.9166666666666,25.666666666666668,14.584583333333333,0.004166666666666667,0.1
2013-06-27,SE,2013,6,2,92.70833333333333,18.25,59.625,997.6666666666666,27.75,3.8000000000000007,0.0,0.0
2013-06-28,SE,2013,6,2,294.4583333333333,21.791666666666668,80.125,1000.6666666666666,25.416666666666668,16.03666666666667,0.06666666666666667,1.6
2013-06-29,cv,2013,6,2,104.41666666666667,20.916666666666668,87.29166666666667,1003.8333333333334,23.125,2.2170833333333335,0.016666666666666666,0.3
2013-06-30,SE,2013,6,2,180.41666666666666,22.416666666666668,84.5,1003.4166666666666,25.208333333333332,7.579166666666663,0.0,0.0
2013-07-01,SE,2013,7,2,143.29166666666666,22.375,85.54166666666667,998.875,24.875,2.4766666666666666,0.9041666666666667,21.7
2013-07-02,NW,2013,7,2,17.458333333333332,17.333333333333332,55.041666666666664,994.8333333333334,28.708333333333332,36.299166666666665,0.7083333333333334,38.7
2013-07-03,NW,2013,7,2,31.833333333333332,18.375,52.958333333333336,995.125,30.083333333333332,9.739166666666664,0.0,0.0
2013-07-04,NW,2013,7,2,28.291666666666668,18.208333333333332,57.708333333333336,994.0416666666666,28.166666666666668,6.984583333333333,0.004166666666666667,0.1
2013-07-05,NW,2013,7,2,23.125,16.833333333333332,50.791666666666664,997.625,29.083333333333332,14.193333333333337,0.0,0.0
2013-07-06,SE,2013,7,2,60.958333333333336,19.291666666666668,56.0,1000.4166666666666,29.625,21.31375,0.4333333333333333,10.4
2013-07-07,SE,2013,7,2,92.375,22.333333333333332,74.54166666666667,999.9583333333334,27.375,13.6475,0.2208333333333333,15.6
2013-07-08,SE,2013,7,2,91.29166666666667,22.75,86.875,1001.9166666666666,25.041666666666668,3.4450000000000003,1.8875000000000002,41.0
2013-07-09,cv,2013,7,2,83.29166666666667,22.791666666666668,90.83333333333333,1002.9583333333334,24.333333333333332,2.2887500000000003,0.525,11.4
2013-07-10,NW,2013,7,2,36.833333333333336,21.208333333333332,85.33333333333333,1004.7083333333334,23.791666666666668,16.280416666666664,0.26249999999999996,5.9
2013-07-11,NW,2013,7,2,41.25,20.208333333333332,74.70833333333333,1005.5,25.125,28.33208333333332,0.0,0.0
2013-07-12,SE,2013,7,2,72.70833333333333,21.666666666666668,75.70833333333333,1005.375,26.541666666666668,9.649583333333332,0.0,0.0
2013-07-13,SE,2013,7,2,107.70833333333333,22.25,73.95833333333333,1006.4583333333334,27.375,14.644583333333335,0.0,0.0
2013-07-14,SE,2013,7,2,87.5,21.333333333333332,73.29166666666667,1007.2083333333334,26.583333333333332,25.88083333333333,0.12916666666666668,3.1
2013-07-15,SE,2013,7,2,62.5,23.041666666666668,92.79166666666667,999.125,24.25,14.137916666666664,2.0,51.1
2013-07-16,NW,2013,7,2,26.625,17.25,58.458333333333336,999.2916666666666,27.416666666666668,11.006250000000001,0.004166666666666667,0.1
2013-07-17,SE,2013,7,2,49.791666666666664,18.416666666666668,62.791666666666664,1004.8333333333334,26.666666666666668,11.192083333333334,0.0,0.0
2013-07-18,SE,2013,7,2,134.95833333333334,22.083333333333332,81.08333333333333,1004.2916666666666,25.5,27.112083333333327,0.0,0.0
2013-07-19,cv,2013,7,2,123.58333333333333,21.25,72.83333333333333,1001.875,26.541666666666668,5.712916666666666,0.0,0.0
2013-07-20,cv,2013,7,2,98.625,18.583333333333332,62.166666666666664,1003.5,28.083333333333332,1.9725000000000001,0.0,0.0
2013-07-21,SE,2013,7,2,70.875,20.875,68.58333333333333,1004.4583333333334,27.375,8.808333333333334,0.0,0.0
2013-07-22,SE,2013,7,2,96.83333333333333,19.916666666666668,67.70833333333333,1003.75,26.583333333333332,12.627916666666664,0.0,0.0
2013-07-23,SE,2013,7,2,43.333333333333336,17.791666666666668,57.041666666666664,999.8333333333334,27.291666666666668,12.459583333333333,0.0,0.0
2013-07-24,NW,2013,7,2,40.0,16.5,51.833333333333336,999.2083333333334,29.666666666666668,13.705,0.0,0.0
2013-07-25,SE,2013,7,2,33.291666666666664,16.75,48.083333333333336,1001.0,29.708333333333332,14.805416666666666,0.0,0.0
2013-07-26,SE,2013,7,2,55.333333333333336,19.25,66.66666666666667,1002.9166666666666,25.916666666666668,15.142083333333327,0.12916666666666668,3.1
2013-07-27,cv,2013,7,2,111.45833333333333,22.25,86.33333333333333,1000.4166666666666,24.583333333333332,2.2504166666666667,0.04583333333333334,0.8
2013-07-28,NW,2013,7,2,58.375,18.958333333333332,57.083333333333336,999.625,29.958333333333332,5.77375,0.0,0.0
2013-07-29,SE,2013,7,2,69.25,22.083333333333332,68.125,999.5833333333334,28.541666666666668,3.7779166666666666,0.004166666666666667,0.1
2013-07-30,SE,2013,7,2,99.83333333333333,21.666666666666668,67.83333333333333,997.1666666666666,28.583333333333332,8.08375,0.2791666666666667,6.7
2013-07-31,SE,2013,7,2,44.125,20.0,69.625,999.5416666666666,26.291666666666668,7.841666666666668,0.6458333333333333,16.4
2013-08-01,cv,2013,8,2,46.583333333333336,19.791666666666668,81.25,1003.0833333333334,23.166666666666668,2.5333333333333337,0.2125,5.1
2013-08-02,cv,2013,8,2,69.125,19.833333333333332,70.54166666666667,1005.1666666666666,25.833333333333332,3.7974999999999994,0.0,0.0
2013-08-03,SE,2013,8,2,34.75,17.25,54.416666666666664,1003.2083333333334,27.583333333333332,12.202916666666669,0.0,0.0
2013-08-04,SE,2013,8,2,82.33333333333333,20.958333333333332,70.75,999.7083333333334,27.041666666666668,9.146666666666665,0.4375,10.5
2013-08-05,SE,2013,8,2,45.416666666666664,19.333333333333332,68.54166666666667,997.875,26.0,5.571249999999999,0.004166666666666667,0.1
2013-08-06,SE,2013,8,2,125.45833333333333,23.75,75.95833333333333,998.9583333333334,28.375,5.959583333333332,0.0,0.0
2013-08-07,NW,2013,8,2,31.375,20.5,72.875,1001.9583333333334,25.75,16.834166666666665,0.08750000000000001,1.2
2013-08-08,NW,2013,8,2,32.291666666666664,19.041666666666668,60.208333333333336,999.6666666666666,28.083333333333332,9.368749999999999,0.0,0.0
2013-08-09,NW,2013,8,2,37.333333333333336,18.291666666666668,57.0,1000.5416666666666,28.583333333333332,14.604166666666664,0.0,0.0
2013-08-10,SE,2013,8,2,88.875,22.25,68.45833333333333,1004.25,28.75,4.970000000000001,0.0,0.0
2013-08-11,SE,2013,8,2,122.29166666666667,23.583333333333332,79.0,1005.5833333333334,27.5,6.092083333333332,0.6833333333333336,14.5
2013-08-12,SE,2013,8,2,54.25,21.791666666666668,75.04166666666667,1004.5833333333334,26.625,30.666666666666657,0.0,0.0
2013-08-13,SE,2013,8,2,78.04166666666667,22.208333333333332,70.91666666666667,1004.3333333333334,28.083333333333332,8.770000000000001,0.0,0.0
2013-08-14,SE,2013,8,2,62.458333333333336,22.25,69.91666666666667,1003.7083333333334,28.333333333333332,13.300416666666665,0.0,0.0
2013-08-15,SE,2013,8,2,106.0,24.208333333333332,73.91666666666667,1002.2916666666666,29.375,18.949166666666667,0.09166666666666667,2.2
2013-08-16,cv,2013,8,2,106.66666666666667,24.791666666666668,81.25,997.3333333333334,28.208333333333332,7.786249999999995,0.0375,2.5
2013-08-17,NW,2013,8,2,38.875,14.833333333333334,42.333333333333336,1000.5833333333334,31.0,44.952499999999986,0.0,0.0
2013-08-18,NW,2013,8,2,16.645833333333332,14.375,44.958333333333336,1007.625,28.083333333333332,3.2408333333333332,0.0,0.0
2013-08-19,NW,2013,8,2,25.791666666666668,14.458333333333334,49.791666666666664,1009.8333333333334,27.166666666666668,4.936666666666667,0.0,0.0
2013-08-20,SE,2013,8,2,95.22916666666667,20.375,73.54166666666667,1008.8333333333334,25.5,5.030833333333333,0.049999999999999996,1.0
2013-08-21,SE,2013,8,2,100.95833333333333,19.833333333333332,70.25,1007.5416666666666,26.0,11.343750000000002,0.016666666666666666,0.3
2013-08-22,cv,2013,8,2,122.47916666666667,19.708333333333332,78.20833333333333,1008.5,23.708333333333332,4.805416666666668,0.004166666666666667,0.1
2013-08-23,NW,2013,8,2,58.333333333333336,16.25,57.5,1008.7083333333334,26.958333333333332,10.390416666666663,0.0,0.0
2013-08-24,NW,2013,8,2,39.375,14.458333333333334,52.208333333333336,1008.8333333333334,26.541666666666668,7.360833333333332,0.0,0.0
2013-08-25,SE,2013,8,2,43.791666666666664,15.416666666666666,53.0,1006.25,27.083333333333332,9.61125,0.0,0.0
2013-08-26,SE,2013,8,2,54.208333333333336,16.208333333333332,55.541666666666664,1005.375,27.0,15.384583333333333,0.0,0.0
2013-08-27,SE,2013,8,2,53.666666666666664,18.5,69.95833333333333,1007.1666666666666,24.208333333333332,44.040833333333325,0.008333333333333333,0.2
2013-08-28,cv,2013,8,2,76.20833333333333,19.625,80.70833333333333,999.75,23.083333333333332,15.803333333333333,0.6124999999999999,14.5
2013-08-29,NW,2013,8,2,32.0,10.958333333333334,47.333333333333336,1002.0833333333334,24.75,60.92583333333334,0.0,0.0
2013-08-30,NW,2013,8,2,15.583333333333334,8.458333333333334,42.041666666666664,1011.5,22.833333333333332,13.524999999999999,0.0,0.0
2013-08-31,NW,2013,8,2,24.625,9.125,48.291666666666664,1011.5416666666666,22.5,4.657083333333334,0.0,0.0
2013-09-01,SE,2013,9,3,49.125,12.625,55.583333333333336,1013.125,22.791666666666668,4.209583333333335,0.20833333333333334,5.0
2013-09-02,SE,2013,9,3,60.333333333333336,13.75,61.291666666666664,1015.4166666666666,22.083333333333332,5.1987499999999995,0.0,0.0
2013-09-03,SE,2013,9,3,101.70833333333333,16.0,67.79166666666667,1015.875,22.541666666666668,5.2525,0.0,0.0
2013-09-04,SE,2013,9,3,78.875,16.75,78.83333333333333,1015.7916666666666,20.458333333333332,6.483750000000001,0.3541666666666667,4.1
2013-09-05,NW,2013,9,3,25.916666666666668,13.958333333333334,67.58333333333333,1014.125,20.708333333333332,14.233333333333333,0.35833333333333334,11.4
2013-09-06,SE,2013,9,3,80.29166666666667,14.458333333333334,67.0,1015.7916666666666,21.041666666666668,6.572083333333332,0.07916666666666666,1.9
2013-09-07,cv,2013,9,3,81.70833333333333,12.916666666666666,61.583333333333336,1016.375,22.0,3.7241666666666684,0.0,0.0
2013-09-08,cv,2013,9,3,108.41666666666667,15.625,70.29166666666667,1016.125,21.333333333333332,2.15625,0.004166666666666667,0.1
2013-09-09,SE,2013,9,3,87.58333333333333,15.833333333333334,71.95833333333333,1012.6666666666666,21.291666666666668,11.738333333333332,0.029166666666666664,0.6
2013-09-10,NW,2013,9,3,67.16666666666667,10.791666666666666,55.333333333333336,1011.875,22.875,13.3225,0.0,0.0
2013-09-11,SE,2013,9,3,72.20833333333333,12.791666666666666,59.791666666666664,1014.0833333333334,21.458333333333332,13.488749999999998,0.0,0.0
2013-09-12,SE,2013,9,3,150.79166666666666,15.625,67.875,1011.4583333333334,22.083333333333332,13.265833333333335,0.525,12.6
2013-09-13,SE,2013,9,3,104.625,16.916666666666668,82.83333333333333,1006.125,19.791666666666668,11.219999999999997,0.10000000000000002,13.1
2013-09-14,NW,2013,9,3,69.0,12.041666666666666,59.041666666666664,1008.0416666666666,23.166666666666668,6.521249999999998,0.0,0.0
2013-09-15,SE,2013,9,3,24.0,5.5,40.208333333333336,1013.4166666666666,20.375,6.538333333333334,0.0,0.0
2013-09-16,cv,2013,9,3,60.5,12.791666666666666,63.708333333333336,1011.4583333333334,20.416666666666668,5.584583333333332,0.0,0.0
2013-09-17,cv,2013,9,3,103.66666666666667,16.583333333333332,80.41666666666667,1014.5416666666666,20.0,1.9904166666666667,0.125,3.0
2013-09-18,SE,2013,9,3,115.54166666666667,17.791666666666668,80.0,1018.5416666666666,21.416666666666668,3.5016666666666674,0.1625,3.9
2013-09-19,SE,2013,9,3,123.75,17.5,76.54166666666667,1013.125,21.791666666666668,4.319583333333333,0.008333333333333333,0.2
2013-09-20,NW,2013,9,3,65.125,13.25,63.0,1014.9583333333334,22.041666666666668,6.684999999999998,0.0,0.0
2013-09-21,SE,2013,9,3,51.416666666666664,13.291666666666666,57.458333333333336,1015.125,22.833333333333332,9.685416666666667,0.0,0.0
2013-09-22,cv,2013,9,3,95.66666666666667,15.583333333333334,74.54166666666667,1014.875,20.208333333333332,1.486666666666667,0.008333333333333333,0.2
2013-09-23,NW,2013,9,3,38.833333333333336,9.166666666666666,64.66666666666667,1017.875,16.208333333333332,31.808333333333334,0.3374999999999999,7.3
2013-09-24,NW,2013,9,3,14.666666666666666,2.4166666666666665,50.666666666666664,1021.6666666666666,14.416666666666666,12.66208333333333,0.0,0.0
2013-09-25,NW,2013,9,3,18.125,-1.7916666666666667,33.708333333333336,1020.25,16.458333333333332,8.791666666666666,0.0,0.0
2013-09-26,SE,2013,9,3,59.979166666666664,5.5,55.291666666666664,1016.6666666666666,15.791666666666666,4.807083333333334,0.0,0.0
2013-09-27,SE,2013,9,3,193.70833333333334,9.208333333333334,66.125,1011.375,16.083333333333332,6.017499999999999,0.0,0.0
2013-09-28,SE,2013,9,3,246.83333333333334,9.958333333333334,68.625,1011.0,15.875,3.352083333333334,0.0,0.0
2013-09-29,NW,2013,9,3,226.625,12.833333333333334,75.29166666666667,1017.0833333333334,17.25,14.08208333333333,0.0,0.0
2013-09-30,SE,2013,9,3,147.75,14.375,75.125,1018.375,18.958333333333332,7.129166666666664,0.0,0.0
2013-10-01,cv,2013,10,3,71.45833333333333,13.416666666666666,75.25,1016.7916666666666,18.083333333333332,4.189166666666667,0.9375,22.5
2013-10-02,cv,2013,10,3,19.541666666666668,3.5833333333333335,50.5,1020.6666666666666,16.416666666666668,7.614999999999998,0.0,0.0
2013-10-03,SE,2013,10,3,61.041666666666664,7.75,63.875,1017.9166666666666,14.916666666666666,6.702916666666666,0.0,0.0
2013-10-04,SE,2013,10,3,168.16666666666666,11.125,72.91666666666667,1013.9583333333334,16.166666666666668,3.7620833333333334,0.0,0.0
2013-10-05,cv,2013,10,3,306.0,11.916666666666666,74.16666666666667,1019.125,16.916666666666668,3.631250000000001,0.0,0.0
2013-10-06,cv,2013,10,3,213.41666666666666,12.875,81.625,1022.25,16.041666666666668,1.97,0.0,0.0
2013-10-07,NW,2013,10,3,91.29166666666667,7.833333333333333,58.791666666666664,1022.1666666666666,18.166666666666668,8.045833333333333,0.0,0.0
2013-10-08,SE,2013,10,3,63.666666666666664,8.333333333333334,58.791666666666664,1019.625,16.833333333333332,7.204166666666666,0.0,0.0
2013-10-09,cv,2013,10,3,146.5,10.083333333333334,73.875,1010.875,14.708333333333334,2.270416666666667,0.0,0.0
2013-10-10,NW,2013,10,3,81.58333333333333,4.041666666666667,49.083333333333336,1010.5416666666666,16.916666666666668,43.08166666666667,0.0,0.0
2013-10-11,SE,2013,10,3,59.291666666666664,2.7916666666666665,48.75,1015.0833333333334,14.75,2.625833333333333,0.0,0.0
2013-10-12,NW,2013,10,3,70.45833333333333,5.958333333333333,56.291666666666664,1017.8333333333334,15.5,7.596666666666664,0.0,0.0
2013-10-13,NE,2013,10,3,57.333333333333336,8.291666666666666,64.0,1018.5416666666666,15.125,3.3150000000000013,0.004166666666666667,0.1
2013-10-14,NE,2013,10,3,37.833333333333336,0.20833333333333334,48.25,1025.9583333333333,12.166666666666666,18.30375,0.008333333333333333,0.1
2013-10-15,NW,2013,10,3,23.291666666666668,-6.875,37.291666666666664,1030.3333333333333,9.333333333333334,4.265833333333333,0.0,0.0
2013-10-16,NW,2013,10,3,64.04166666666667,-3.0,46.0,1025.3333333333333,10.791666666666666,8.734583333333331,0.0,0.0
2013-10-17,SE,2013,10,3,162.83333333333334,2.25,60.25,1025.9583333333333,10.5,8.621666666666664,0.0,0.0
2013-10-18,cv,2013,10,3,248.16666666666666,4.375,65.16666666666667,1024.7083333333333,11.041666666666666,3.4258333333333337,0.0,0.0
2013-10-19,NW,2013,10,3,68.0,-1.3333333333333333,39.625,1025.0833333333333,14.166666666666666,52.56583333333334,0.0,0.0
2013-10-20,NE,2013,10,3,29.583333333333332,-2.75,36.5,1024.7083333333333,12.666666666666666,4.1537500000000005,0.0,0.0
2013-10-21,cv,2013,10,3,100.16666666666667,1.5416666666666667,57.041666666666664,1022.9166666666666,10.75,4.334166666666667,0.0,0.0
2013-10-22,SE,2013,10,3,147.66666666666666,4.333333333333333,65.79166666666667,1021.75,10.791666666666666,5.401666666666667,0.0,0.0
2013-10-23,NW,2013,10,3,25.75,-7.333333333333333,36.083333333333336,1022.1666666666666,10.041666666666666,20.285416666666666,0.0,0.0
2013-10-24,NW,2013,10,3,23.75,-7.583333333333333,27.75,1026.625,10.5,39.59708333333333,0.0,0.0
2013-10-25,NW,2013,10,3,47.291666666666664,-3.7083333333333335,37.208333333333336,1026.9166666666667,11.541666666666666,61.41291666666668,0.0,0.0
2013-10-26,NW,2013,10,3,73.375,-2.875,47.166666666666664,1022.4166666666666,9.291666666666666,15.832499999999998,0.0,0.0
2013-10-27,cv,2013,10,3,228.54166666666666,1.75,65.625,1017.5833333333334,8.291666666666666,2.0283333333333338,0.0,0.0
2013-10-28,NW,2013,10,3,314.3333333333333,3.5,65.0,1019.4166666666666,10.208333333333334,11.101666666666667,0.0,0.0
2013-10-29,NW,2013,10,3,29.875,-2.375,49.5,1027.5416666666667,9.666666666666666,4.303333333333334,0.0,0.0
2013-10-30,cv,2013,10,3,98.79166666666667,-0.9166666666666666,59.291666666666664,1027.8333333333333,7.333333333333333,2.6987500000000004,0.0,0.0
2013-10-31,NW,2013,10,3,167.375,0.625,63.416666666666664,1027.25,7.833333333333333,6.1270833333333306,0.0,0.0
2013-11-01,cv,2013,11,3,217.0,2.625,69.625,1026.0833333333333,8.0,3.1091666666666673,0.0,0.0
2013-11-02,cv,2013,11,3,286.7916666666667,4.041666666666667,74.83333333333333,1022.25,8.333333333333334,6.700416666666666,0.0,0.0
2013-11-03,NW,2013,11,3,47.458333333333336,-3.75,37.0,1024.0,12.666666666666666,25.87166666666666,0.0,0.0
2013-11-04,cv,2013,11,3,53.25,-3.5833333333333335,43.541666666666664,1027.8333333333333,9.625,3.6304166666666675,0.0,0.0
2013-11-05,cv,2013,11,3,203.45833333333334,0.375,56.666666666666664,1020.6666666666666,8.666666666666666,1.8595833333333334,0.0,0.0
2013-11-06,NW,2013,11,3,113.66666666666667,-7.541666666666667,42.791666666666664,1017.375,9.75,36.735416666666666,0.0,0.0
2013-11-07,NW,2013,11,3,44.5,-10.25,27.708333333333332,1020.7916666666666,8.708333333333334,39.582499999999996,0.0,0.0
2013-11-08,cv,2013,11,3,162.70833333333334,-2.9166666666666665,53.458333333333336,1020.4166666666666,6.416666666666667,1.63875,0.0,0.0
2013-11-09,NW,2013,11,3,96.875,-5.5,39.416666666666664,1023.5833333333334,9.666666666666666,13.779583333333333,0.0,0.0
2013-11-10,NW,2013,11,3,19.333333333333332,-25.875,9.041666666666666,1029.25,5.083333333333333,107.96208333333334,0.0,0.0
2013-11-11,NW,2013,11,3,41.625,-12.291666666666666,29.333333333333332,1028.0,5.75,8.325,0.0,0.0
2013-11-12,NW,2013,11,3,62.5,-7.375,40.458333333333336,1024.75,6.625,4.3954166666666685,0.0,0.0
2013-11-13,cv,2013,11,3,198.29166666666666,-1.75,61.833333333333336,1021.2083333333334,5.0,1.840833333333334,0.0,0.0
